,city,month,latitude,longitude,hours_of_sun,temp,humidity,precip,cloudcover,avg_mth_en_consumption_house_kwh,energy_price_eur_kwh,solar_panel_power_kwh,monthly_energy_produced_kwh,montlhy_energy_cost_eur,montlhy_solar_panel_cost_saved,money_saved,solar_panel_price,years_to_pay_the_solar_panel
157,granada,2,12.052000000000001,-61.754,329.0411111111111,26.45357142857143,77.33928571428571,1.325,50.142857142857146,443,0.2966,405.0,65.56011523569643,131.3938,19.445130178907558,15.0,700,2.9998942046995616
158,granada,3,12.052,-61.754,374.1458333333333,26.970967741935485,73.67096774193548,0.39999999999999997,45.3258064516129,460,0.2966,405.0,82.51590374165322,136.43599999999998,24.474217049774342,18.0,700,2.3834606522732944
159,granada,4,12.052,-61.754,372.12111111111113,27.10666666666667,77.83,1.7766666666666666,49.55,459,0.2966,405.0,74.6818678089525,136.1394,22.15064199213531,16.0,700,2.63348273851588
160,granada,5,12.052,-61.754,393.1744444444445,28.006451612903227,76.24516129032257,0.3548387096774194,45.62903225806452,454,0.2966,405.0,86.27075176521073,134.6564,25.5879049735615,19.0,700,2.2797229157137244
161,granada,6,12.052,-61.754,384.61305555555555,27.776666666666664,79.73,6.79,51.23,465,0.2966,405.0,70.8099534537964,137.91899999999998,21.002232194396008,15.0,700,2.7774825453505048
162,granada,7,12.052,-61.754,395.28472222222223,27.661290322580644,80.61290322580645,3.9612903225806453,44.248387096774195,473,0.2966,405.0,85.71736358954345,140.2918,25.423770040658585,18.0,700,2.2944407237811157
163,granada,8,12.052,-61.754,387.7625,28.07741935483871,81.32903225806452,5.067741935483871,44.92580645161291,463,0.2966,405.0,82.10749217398654,137.3258,24.353082178804407,18.0,700,2.395316243957961
164,granada,9,12.052,-61.754,365.6769444444444,28.740000000000002,80.32,2.1866666666666665,43.413333333333334,451,0.2966,405.0,81.971856990016,133.76659999999998,24.312852783238743,18.0,700,2.3992796671540035
165,granada,10,12.052,-61.754,367.5786111111111,27.870967741935484,83.9483870967742,5.699999999999999,52.34516129032258,440,0.2966,405.0,66.89966644138427,130.504,19.842441066514574,15.0,700,2.9398264627719963
166,granada,11,12.052,-61.754,347.18638888888887,27.216666666666665,83.83333333333333,6.05,52.873333333333335,425,0.2966,405.0,62.25600108007873,126.05499999999999,18.46512992035135,15.0,700,3.1591076577826414
167,granada,12,12.052,-61.754,354.32416666666666,26.41290322580645,79.09354838709677,1.7258064516129032,42.012903225806454,425,0.2966,405.0,81.77614841311812,126.05499999999999,24.25480561933083,19.0,700,2.405021678955129
168,helsinki,1,60.171,24.933,211.255,-2.164516129032258,88.25161290322582,2.3301612903225806,69.39032258064516,563,0.1873,405.0,25.578863433355917,105.4499,4.790921121067563,5.0,700,12.17580750324165
169,helsinki,2,60.171,24.933,256.18638888888887,-1.1071428571428572,88.37857142857142,3.0500000000000003,69.82857142857144,506,0.1873,405.0,30.349725159599988,94.7738,5.6845035223930775,6.0,700,10.261816727448524
170,helsinki,3,60.171,24.933,366.92805555555555,0.967741935483871,72.05806451612904,0.2510322580645161,31.625806451612902,481,0.1873,405.0,101.35299104248092,90.0913,18.983415222256678,21.0,700,3.072857683950448
171,helsinki,4,60.171,24.933,438.80611111111114,4.14,66.57666666666667,0.46153333333333335,36.32,440,0.1873,405.0,112.64753469305904,82.41199999999999,21.098883248009958,26.0,700,2.7647592835907715
172,helsinki,5,60.171,24.933,534.1525,9.577419354838709,64.93548387096774,1.5381935483870968,52.11290322580645,417,0.1873,405.0,102.0015088481402,78.1041,19.10488260725666,24.0,700,3.053320689402008
173,helsinki,6,60.171,24.933,563.28,16.756666666666668,68.68,0.8127333333333333,39.626666666666665,443,0.1873,405.0,136.60935214818812,82.9739,25.586931657355635,31.0,700,2.279809635422381
174,helsinki,7,60.171,24.933,557.6933333333334,18.480645161290322,71.2741935483871,1.0170322580645161,40.37096774193548,472,0.1873,405.0,133.3118355184156,88.40559999999999,24.96930679259924,28.0,700,2.3362015540865158
175,helsinki,8,60.171,24.933,483.3538888888889,19.361290322580647,74.96774193548387,0.4746451612903226,32.39032258064516,488,0.1873,405.0,131.72337172138612,91.4024,24.67178752341562,27.0,700,2.3643740153797146
176,helsinki,9,60.171,24.933,386.00555555555553,10.563333333333333,76.73,1.1792,53.45333333333333,466,0.1873,405.0,71.9093775142704,87.2818,13.468626408422846,15.0,700,4.331052890208132
177,helsinki,10,60.171,24.933,313.4675,8.658064516129032,85.61612903225806,1.2355806451612903,61.47096774193548,498,0.1873,405.0,48.309902301043174,93.27539999999999,9.048444700985387,10.0,700,6.446780110948875
178,helsinki,11,60.171,24.933,225.45555555555558,3.243333333333333,87.59333333333333,1.3840333333333334,85.9,544,0.1873,405.0,12.696450197773494,101.8912,2.3780451220429755,2.0,700,24.529952267356155
179,helsinki,12,60.171,24.933,185.29222222222222,-1.929032258064516,90.73225806451612,1.965967741935484,79.53870967741935,560,0.1873,405.0,15.052966555059815,104.88799999999999,2.8194206357627034,3.0,700,20.68982988682465
180,kyiv,1,50.451,30.524,266.0805555555556,-1.3741935483870968,81.83225806451614,1.7322580645161292,80.03870967741935,321,0.042,405.0,21.138187686972433,13.482000000000001,0.8878038828528423,7.0,700,65.70520185819278
181,kyiv,2,50.451,30.524,281.9533333333333,1.5857142857142856,76.41785714285713,0.5892857142857143,56.43928571428571,293,0.042,405.0,49.449333607008285,12.306000000000001,2.076872011494348,17.0,700,28.087110332504995
182,kyiv,3,50.451,30.524,369.06444444444446,2.225806451612903,60.63225806451613,0.4096774193548387,52.54516129032258,322,0.042,405.0,70.64068002849459,13.524000000000001,2.9669085611967727,22.0,700,19.661318213933498
183,kyiv,4,50.451,30.524,414.57,7.996666666666667,69.52,1.4966666666666666,80.82333333333332,377,0.042,405.0,31.715892799519516,15.834000000000001,1.3320674975798197,8.0,700,43.79157470572388
184,kyiv,5,50.451,30.524,480.05555555555554,14.432258064516128,51.63548387096775,1.1290322580645162,59.56774193548387,444,0.042,405.0,77.72188137330905,18.648,3.26431901767898,18.0,700,17.869985444869272
185,kyiv,6,50.451,30.524,490.97388888888895,21.823333333333334,54.47666666666667,1.4400000000000002,56.263333333333335,464,0.042,405.0,85.715585251296,19.488,3.6000545805544326,18.0,700,16.203458038780514
186,kyiv,7,50.451,30.524,493.88694444444445,21.19677419354839,61.593548387096774,1.2806451612903227,59.670967741935485,458,0.042,405.0,79.63476053191363,19.236,3.3446599423403724,17.0,700,17.440736678454524
187,kyiv,8,50.451,30.524,448.2316666666667,22.238709677419354,67.94516129032259,2.009677419354839,68.18709677419355,418,0.042,405.0,56.59056764409007,17.556,2.376803841051783,14.0,700,24.54276298523637
188,kyiv,9,50.451,30.524,378.60333333333335,12.783333333333333,76.17333333333333,2.1533333333333333,79.41666666666667,370,0.042,405.0,30.881699942925,15.540000000000001,1.29703139760285,8.0,700,44.974495946007124
189,kyiv,10,50.451,30.524,332.3458333333333,10.438709677419356,75.85483870967742,1.1580645161290322,62.877419354838715,341,0.042,405.0,49.38836645925,14.322000000000001,2.0743113912885,14.0,700,28.121782283179005
190,kyiv,11,50.451,30.524,270.43083333333334,3.3800000000000003,87.38333333333334,2.203333333333333,85.94,319,0.042,405.0,15.059848493000256,13.398000000000001,0.6325136367060108,5.0,700,92.22462560193999
191,kyiv,12,50.451,30.524,250.84166666666667,-0.7548387096774193,85.02903225806452,1.635483870967742,86.73548387096774,313,0.042,405.0,13.255147749483868,13.146,0.5567162054783225,4.0,700,104.7810944953797
192,lisbon,1,38.72599999999999,-9.149,304.2663888888889,11.887096774193548,68.54516129032258,0.14232258064516132,35.309677419354834,373,0.1972,405.0,79.60306332754173,73.5556,15.69772408819123,21.0,700,3.716037624665296
193,lisbon,2,38.726,-9.149,301.3688888888889,13.667857142857143,64.80357142857143,0.2576428571428571,38.46785714285714,378,0.1972,405.0,74.90919106086318,74.54159999999999,14.772092477202218,20.0,700,3.948887635476099
194,lisbon,3,38.72599999999999,-9.149,371.03805555555556,13.716129032258063,74.31935483870969,3.0215483870967743,49.71935483870968,401,0.1972,405.0,73.27394360440837,79.07719999999999,14.449621678789331,18.0,700,4.037014575887555
195,lisbon,4,38.726,-9.149,396.85583333333335,14.99,67.26666666666667,1.4867333333333335,46.093333333333334,417,0.1972,405.0,85.35421840931816,82.2324,16.83185187031754,20.0,700,3.4656515386879323
196,lisbon,5,38.72599999999999,-9.149,443.07194444444445,20.34193548387097,58.354838709677416,0.18787096774193546,47.84516129032258,429,0.1972,405.0,93.41297430192361,84.5988,18.421038532339335,22.0,700,3.1666690903949504
197,lisbon,6,38.726,-9.149,444.90472222222223,20.44,66.84,0.26406666666666667,40.663333333333334,452,0.1972,405.0,106.63427983306505,89.1344,21.028279983080427,24.0,700,2.774042070025173
198,lisbon,7,38.72599999999999,-9.149,451.46555555555557,24.783870967741933,53.81612903225806,0.015419354838709676,27.703225806451613,466,0.1972,405.0,132.16960562758416,91.89519999999999,26.063846229759594,28.0,700,2.2380938261801346
199,lisbon,8,38.72599999999999,-9.149,422.6713888888889,22.270967741935483,66.86774193548388,3.2258064516129034e-05,32.47741935483871,459,0.1972,405.0,115.58640763179197,90.5148,22.793639584989375,25.0,700,2.5591934590274223
200,lisbon,9,38.726,-9.149,372.96694444444444,21.42,72.3,1.5194333333333332,41.526666666666664,426,0.1972,405.0,86.98287471452566,84.0072,17.15302289370446,20.0,700,3.400761119181096
201,lisbon,10,38.72599999999999,-9.149,346.56194444444446,20.029032258064515,74.15483870967742,3.7240967741935487,45.26451612903226,408,0.1972,405.0,73.9643522507494,80.4576,14.585770263847781,18.0,700,3.999331696449248
202,lisbon,11,38.726,-9.149,302.3861111111111,15.416666666666666,85.09666666666666,2.1920333333333333,50.04,383,0.1972,405.0,59.843022870442354,75.52759999999999,11.801044110051231,16.0,700,4.94306544313731
203,lisbon,12,38.72599999999999,-9.149,294.7522222222222,14.422580645161291,92.43548387096774,5.968967741935484,60.08709677419355,368,0.1972,405.0,44.80192081389241,72.5696,8.834938784499583,12.0,700,6.602573572515972
204,ljubljana,1,46.051,14.503,282.57,0.6838709677419356,80.93870967741935,2.9966129032258064,45.39354838709678,244,0.1533,405.0,60.6194414267016,37.4052,9.292960370713354,25.0,700,6.277152920738808
205,ljubljana,2,46.051,14.503,290.2347222222222,4.757142857142857,69.85357142857143,1.2939642857142857,60.957142857142856,231,0.1533,405.0,45.29911243695191,35.412299999999995,6.9443539365847275,20.0,700,8.400109479733977
206,ljubljana,3,46.051,14.503,369.8911111111111,6.370967741935484,49.50322580645161,0.6821612903225807,33.3258064516129,254,0.1533,405.0,99.2005202207417,38.938199999999995,15.2074397498397,39.0,700,3.8358418177489884
207,ljubljana,4,46.051,14.503000000000002,406.9963888888889,9.616666666666667,66.81333333333333,2.5760666666666667,60.57,290,0.1533,405.0,63.31957857458564,44.457,9.706891395483979,22.0,700,6.009476253177435
208,ljubljana,5,46.051,14.503,464.0436111111111,16.532258064516128,72.05483870967741,1.6968709677419356,59.248387096774195,334,0.1533,405.0,75.28803548471605,51.2022,11.54165583980697,23.0,700,5.054156365687382
209,ljubljana,6,46.051,14.503000000000002,470.8075,21.39,68.26666666666667,0.5529666666666666,47.85333333333333,358,0.1533,405.0,98.88189489197924,54.8814,15.158594486940418,28.0,700,3.8482019809679087
210,ljubljana,7,46.051,14.503,475.41027777777776,22.741935483870968,60.78709677419354,0.9332580645161289,44.141935483870974,369,0.1533,405.0,106.54604989761154,56.567699999999995,16.333509449303847,29.0,700,3.5713900625207997
211,ljubljana,8,46.051,14.503,437.2375,21.490322580645163,67.49032258064516,1.0266774193548387,57.91290322580645,343,0.1533,405.0,73.76316520916308,52.5819,11.3078932265647,22.0,700,5.158638498309805
212,ljubljana,9,46.051,14.503000000000002,376.17055555555555,15.133333333333333,80.02,13.454266666666665,66.31333333333333,305,0.1533,405.0,44.41641713388806,46.756499999999996,6.809036746625039,15.0,700,8.567046339153153
213,ljubljana,10,46.051,14.503,338.3619444444444,14.04516129032258,81.59032258064516,1.5359032258064516,52.351612903225806,272,0.1533,405.0,64.2928445499531,41.697599999999994,9.85609306950781,24.0,700,5.918504718041016
214,ljubljana,11,46.051,14.503000000000002,284.15250000000003,7.696666666666667,85.73666666666666,2.226633333333333,81.22666666666667,247,0.1533,405.0,21.123625809432962,37.8651,3.238251836586073,9.0,700,18.01383470991288
215,ljubljana,12,46.051,14.503,269.89722222222224,4.054838709677419,86.11935483870967,5.988741935483871,92.18064516129031,241,0.1533,405.0,8.03533937748022,36.945299999999996,1.2318175265677176,3.0,700,47.35549874490809
216,london,1,51.506,-0.127,261.69222222222226,5.961290322580646,82.69999999999999,0.5427096774193548,55.71612903225807,585,0.25,405.0,46.679698022998195,146.25,11.669924505749549,8.0,700,4.998604173025593
217,london,2,51.50600000000001,-0.127,279.8877777777778,8.307142857142857,74.89285714285714,1.8432857142857142,56.964285714285715,535,0.25,405.0,47.883731298891206,133.75,11.970932824722802,9.0,700,4.872914599676078
218,london,3,51.506,-0.127,369.04083333333335,9.33548387096774,72.46774193548387,1.097,47.87096774193548,544,0.25,405.0,77.05814909830258,136.0,19.264537274575645,14.0,700,3.0280163235645787
219,london,4,51.506,-0.127,416.7972222222222,11.013333333333332,64.31,0.6198,42.70333333333333,514,0.25,405.0,96.11895984154371,128.5,24.02973996038593,19.0,700,2.427547423713214
220,london,5,51.506,-0.127,484.5836111111111,14.77741935483871,69.06774193548387,1.218290322580645,49.60967741935484,506,0.25,405.0,97.68939550822344,126.5,24.42234887705586,19.0,700,2.388522644852393
221,london,6,51.506,-0.127,496.5958333333334,17.403333333333332,64.35333333333332,0.7650666666666666,39.86666666666667,519,0.25,405.0,120.015670360938,129.75,30.0039175902345,23.0,700,1.9441905597127531
222,london,7,51.506,-0.127,498.8727777777778,21.23548387096774,55.88387096774194,0.007612903225806452,41.064516129032256,539,0.25,405.0,119.06623453364176,134.75,29.76655863341044,22.0,700,1.9596935625557705
223,london,8,51.506,-0.127,451.0391666666667,21.203225806451613,61.60322580645161,2.244870967741935,37.119354838709675,533,0.25,405.0,112.28605442555741,133.25,28.071513606389352,21.0,700,2.0780259358745834
224,london,9,51.506,-0.127,379.0761111111111,15.993333333333334,73.12666666666668,1.6979,54.50333333333333,497,0.25,405.0,68.66316442088231,124.25,17.165791105220578,14.0,700,3.398231574401054
225,london,10,51.506,-0.127,330.5447222222222,14.37741935483871,80.83548387096775,2.1957741935483868,51.86129032258064,529,0.25,405.0,63.02854987506687,132.25,15.757137468766718,12.0,700,3.702026046860336
226,london,11,51.506,-0.127,266.55916666666667,10.57,85.08333333333333,3.623266666666667,66.09666666666666,580,0.25,405.0,35.274693324859435,145.0,8.818673331214859,6.0,700,6.614751577978833
227,london,12,51.506,-0.127,245.57583333333335,5.525806451612904,85.42903225806451,1.4361290322580644,63.07741935483871,616,0.25,405.0,36.195155678629106,154.0,9.048788919657277,6.0,700,6.446534873480363
228,luxembourg,1,49.61,6.13,269.5666666666667,2.1258064516129034,91.88064516129033,2.0126774193548385,64.65806451612903,349,0.1696,405.0,37.80780222391211,59.1904,6.412203257175494,11.0,700,9.09723709523028
229,luxembourg,2,49.61,6.13,283.75138888888887,4.7749999999999995,81.44285714285715,2.2437142857142858,64.86785714285715,316,0.1696,405.0,39.467748424806445,53.5936,6.693730132847173,12.0,700,8.714622815025454
230,luxembourg,3,49.61,6.13,369.34555555555556,6.95483870967742,59.53548387096774,0.7659032258064515,33.83548387096774,322,0.1696,405.0,98.21412741575368,54.611200000000004,16.657116009711824,31.0,700,3.5020067879291026
231,luxembourg,4,49.61,6.13,413.115,8.843333333333334,66.29,0.30493333333333333,56.99,297,0.1696,405.0,71.74127622066273,50.3712,12.167320447024398,24.0,700,4.794262926444018
232,luxembourg,5,49.61,6.13,476.80916666666667,15.506451612903225,62.983870967741936,0.8916129032258064,46.62903225806452,306,0.1696,405.0,102.14452788275953,51.8976,17.323711928916016,33.0,700,3.36725371402452
233,luxembourg,6,49.61,6.13,486.76500000000004,18.48,66.15666666666667,1.3876,45.373333333333335,322,0.1696,405.0,106.19659593248868,54.611200000000004,18.01094267015008,33.0,700,3.238771806764474
